cat_slug,rank,name,url,rely,fit,slug,initials
k-pop-photocards,1,포카마켓,pocamarket.com,4,5,pocamarket-com,PM
k-pop-photocards,2,도매꾹,domeggook.com,5,3,domeggook-com,DM
k-pop-photocards,3,Ktown4u,kr.ktown4u.com,4,4,kr-ktown4u-com,KT
k-pop-photocards,4,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
k-pop-photocards,5,IFBEAR,ifbear.com/k-pop-photocard-wholesale,3,5,ifbear-com-k-pop-photocard-wholesale,IB
k-pop-photocards,6,레드프린팅 앤 프레스,redprinting.co.kr,3,4,redprinting-co-kr,RP
k-pop-photocards,7,KODY Global,kodyglobal.com,3,4,kodyglobal-com,KG
k-pop-photocards,8,KpopAgent,kpopagent.com,3,4,kpopagent-com,KA
k-pop-photocards,9,도매토피아,dometopia.com,4,2,dometopia-com,DT
k-pop-photocards,10,퍼줌,perzoom.co.kr,3,3,perzoom-co-kr,PZ
automotive-parts,1,현대모비스 WPC,wpc.mobis.co.kr,5,5,wpc-mobis-co-kr,HM
automotive-parts,2,파츠로,partsro.com,4,5,partsro-com,PR
automotive-parts,3,카센터몰,carcentermall.com,4,5,carcentermall-com,CM
automotive-parts,4,도매꾹,domeggook.com,5,3,domeggook-com,DM
automotive-parts,5,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
automotive-parts,6,지파츠,gparts.co.kr,4,4,gparts-co-kr,GP
automotive-parts,7,메딕카,mediccar.com,3,4,mediccar-com,MC
automotive-parts,8,유진상사,oiltop.co.kr,3,4,oiltop-co-kr,YJ
automotive-parts,9,도매토피아,dometopia.com,4,2,dometopia-com,DT
automotive-parts,10,카프로,carpro.kr,3,4,carpro-kr,CP
k-beauty-skincare,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-beauty-skincare,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-beauty-skincare,3,코리아나몰 B2B,coreanamall.com/b2b,4,5,coreanamall-com-b2b,CN
k-beauty-skincare,4,UMMA,umma.io,4,5,umma-io,UM
k-beauty-skincare,5,코스메틱 러브,cosmetic-love.com,3,4,cosmetic-love-com,CL
k-beauty-skincare,6,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-beauty-skincare,7,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-beauty-skincare,8,케이뷰티코리아,k-beauty-korea.com,3,4,k-beauty-korea-com,KB
k-beauty-skincare,9,뷰티넷,beautynet.co.kr,4,3,beautynet-co-kr,BN
k-beauty-skincare,10,스타일코리안,stylekorean.com,4,4,stylekorean-com,SK
collectible-toys-figures,1,아이러브캐릭터,ilovecharacter.com,3,5,ilovecharacter-com,IC
collectible-toys-figures,2,도매꾹,domeggook.com,5,4,domeggook-com,DM
collectible-toys-figures,3,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
collectible-toys-figures,4,건담붐,gundamboom.com,4,5,gundamboom-com,GB
collectible-toys-figures,5,하비클럽,hobbyclub.co.kr,3,5,hobbyclub-co-kr,HC
collectible-toys-figures,6,도매토피아,dometopia.com,4,3,dometopia-com,DT
collectible-toys-figures,7,밤나무,bamnamoo.co.kr,3,4,bamnamoo-co-kr,BN
collectible-toys-figures,8,토이스타,toystar.co.kr,3,4,toystar-co-kr,TS
collectible-toys-figures,9,매니아하우스,maniahouse.co.kr,3,4,maniahouse-co-kr,MH
collectible-toys-figures,10,셀모아,sellmoa.com,4,3,sellmoa-com,SM
drones-accessories,1,헬셀,helsel.co.kr,4,5,helsel-co-kr,HS
drones-accessories,2,드론스타,dronestar.co.kr,3,5,dronestar-co-kr,DS
drones-accessories,3,도매꾹,domeggook.com,5,4,domeggook-com,DM
drones-accessories,4,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
drones-accessories,5,아나드론,anadron.co.kr,3,4,anadron-co-kr,AD
drones-accessories,6,도매토피아,dometopia.com,4,3,dometopia-com,DT
drones-accessories,7,셀모아,sellmoa.com,4,3,sellmoa-com,SM
drones-accessories,8,RC-MART,rcmart.co.kr,3,4,rcmart-co-kr,RM
drones-accessories,9,드론플레이,droneplay.kr,3,4,droneplay-kr,DP
drones-accessories,10,펀샵,funshop.co.kr,4,2,funshop-co-kr,FS
mobile-phone-parts,1,폰사요몰 부품,parts.phonesayo.com,4,5,parts-phonesayo-com,PS
mobile-phone-parts,2,에이플러스 부품,aparts.co.kr,3,5,aparts-co-kr,AP
mobile-phone-parts,3,도매꾹,domeggook.com,5,4,domeggook-com,DM
mobile-phone-parts,4,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
mobile-phone-parts,5,모바일 부품,mobileparts.co.kr,3,5,mobileparts-co-kr,MP
mobile-phone-parts,6,도매토피아,dometopia.com,4,3,dometopia-com,DT
mobile-phone-parts,7,셀모아,sellmoa.com,4,3,sellmoa-com,SM
mobile-phone-parts,8,아이픽스존,iparts.co.kr,3,4,iparts-co-kr,IX
mobile-phone-parts,9,슈퍼맨부품,supermancokr.com,3,4,supermancokr-com,SM
mobile-phone-parts,10,알리익스프레스,aliexpress.com,4,3,aliexpress-com,AE
k-fashion-resale,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-fashion-resale,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-fashion-resale,3,링크샵스,linkshops.com,4,5,linkshops-com,LS
k-fashion-resale,4,신상마켓,sinsangmarket.kr,4,5,sinsangmarket-kr,SM
k-fashion-resale,5,에이피엠(APM),apm-style.com,4,5,apm-style-com,AP
k-fashion-resale,6,퀸즈스퀘어,queens.co.kr,3,4,queens-co-kr,QS
k-fashion-resale,7,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-fashion-resale,8,셀모아,sellmoa.com,4,3,sellmoa-com,SM
k-fashion-resale,9,고투몰,gotomall.kr,3,4,gotomall-kr,GM
k-fashion-resale,10,남대문시장,ndm.kr,3,4,ndm-kr,ND
k-pop-albums-merch,1,Ktown4u,kr.ktown4u.com,4,5,kr-ktown4u-com,KT
k-pop-albums-merch,2,KpopAgent,kpopagent.com,3,5,kpopagent-com,KA
k-pop-albums-merch,3,도매꾹,domeggook.com,5,3,domeggook-com,DM
k-pop-albums-merch,4,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
k-pop-albums-merch,5,KODY Global,kodyglobal.com,3,5,kodyglobal-com,KG
k-pop-albums-merch,6,아이돌코리아,idolkorea.com,3,4,idolkorea-com,IK
k-pop-albums-merch,7,케이팝스토어,kpopstore.co.kr,3,4,kpopstore-co-kr,KS
k-pop-albums-merch,8,케이스타힛,kstarhit.com,3,4,kstarhit-com,KH
k-pop-albums-merch,9,도매토피아,dometopia.com,4,2,dometopia-com,DT
