cat_slug,rank,name,country,change,initials
k-pop-photocards,1,Weverse Shop,KR,0,위버스
k-pop-photocards,2,SMTOWN &STORE,KR,0,슴스
k-pop-photocards,3,YG SELECT,KR,3,와셀
k-pop-photocards,4,JYP SHOP,KR,1,제샵
k-pop-photocards,5,포카마켓,KR,-4,포마
k-pop-photocards,6,번개장터,KR,0,번장
k-pop-photocards,7,케이타운포유,KR,-3,케타
k-pop-photocards,8,메이크스타,KR,7,메스
k-pop-photocards,9,사운드웨이브,KR,3,사웨
k-pop-photocards,10,애플뮤직,KR,10,애플
k-pop-photocards,11,위드뮤,KR,3,위뮤
k-pop-photocards,12,에버라인,KR,1,에버
k-pop-photocards,13,뮤직플랜트,KR,-2,뮤플
k-pop-photocards,14,포토몬,KR,0,포몬
k-pop-photocards,15,스냅스,KR,0,스냅
k-pop-photocards,16,팝콘게임즈,KR,0,팝콘
k-pop-photocards,17,프린팅팅,KR,0,프팅
k-pop-photocards,18,아이돌코리아,KR,-11,아코
k-pop-photocards,19,슬리브 공장,KR,0,슬공
k-pop-photocards,20,보드엠,KR,0,보드
automotive-parts,1,현대모비스,KR,0,현모
automotive-parts,2,현대위아,KR,0,현위
automotive-parts,3,한국타이어앤테크놀로지,KR,0,한타
automotive-parts,4,한온시스템,KR,0,한온
automotive-parts,5,HL만도,KR,0,만도
automotive-parts,6,금호타이어,KR,0,금호
automotive-parts,7,넥센타이어,KR,0,넥센
automotive-parts,8,성우하이텍,KR,0,성우
automotive-parts,9,에스엘,KR,0,에스
automotive-parts,10,세방전지,KR,0,세방
automotive-parts,11,화신,KR,0,화신
automotive-parts,12,서연이화,KR,0,서연
automotive-parts,13,한국단자공업,KR,0,한단
automotive-parts,14,DN오토모티브,KR,0,DN
automotive-parts,15,아진산업,KR,0,아진
automotive-parts,16,상신브레이크,KR,0,상신
automotive-parts,17,보쉬코리아,KR/DE,0,보쉬
automotive-parts,18,CTR,KR,0,씨티
automotive-parts,19,불스원,KR,0,불스
automotive-parts,20,카포스,KR,0,카포
k-beauty-skincare,1,설화수,KR,4,설화
k-beauty-skincare,2,라네즈,KR,0,라네
k-beauty-skincare,3,닥터자르트,KR,3,닥자
k-beauty-skincare,4,이니스프리,KR,-1,이니스
k-beauty-skincare,5,코스알엑스,KR,-4,코알
k-beauty-skincare,6,토리든,KR,7,토리
k-beauty-skincare,7,아누아,KR,0,아누
k-beauty-skincare,8,조선미녀,KR,0,조선
k-beauty-skincare,9,라운드랩,KR,1,라랩
k-beauty-skincare,10,메디힐,KR,0,메디
k-beauty-skincare,11,마녀공장,KR,7,마녀
k-beauty-skincare,12,스킨1004,KR,-3,스킨
k-beauty-skincare,13,에스트라,KR,0,에스
k-beauty-skincare,14,넘버즈인,KR,5,넘버
k-beauty-skincare,15,VT코스메틱,KR,0,VT
k-beauty-skincare,16,달바,KR,0,달바
k-beauty-skincare,17,바이오던스,KR,-5,바오
k-beauty-skincare,18,메디큐브,KR,-14,메큐
k-beauty-skincare,19,믹순,KR,-5,믹순
k-beauty-skincare,20,이즈앤트리,KR,0,이즈
collectible-toys-figures,1,블리츠웨이,KR,0,블리
collectible-toys-figures,2,JND 스튜디오,KR,0,JN
collectible-toys-figures,3,카카오프렌즈,KR,2,카카
collectible-toys-figures,4,라인프렌즈,KR,2,라인
collectible-toys-figures,5,스티키몬스터랩,KR,0,스몬
collectible-toys-figures,6,쿨레인,KR,0,쿨레
collectible-toys-figures,7,핸즈인팩토리,KR,0,핸즈
collectible-toys-figures,8,오로라월드,KR,0,오로
collectible-toys-figures,9,토이스트라이크,KR,0,토스
collectible-toys-figures,10,GNF TOYZ,KR,0,GN
collectible-toys-figures,11,팝마트코리아,KR/CN,0,팝마
collectible-toys-figures,12,피프티피프티,KR,0,피피
collectible-toys-figures,13,킨키로봇,KR,0,킨키
collectible-toys-figures,14,리코팩토리,KR,0,리코
collectible-toys-figures,15,초코사이다,KR,0,초코
collectible-toys-figures,16,토베이,KR,0,토베
collectible-toys-figures,17,델리토이즈,KR,0,델리
collectible-toys-figures,18,세리프,KR,0,세리
collectible-toys-figures,19,영실업,KR,0,영실
collectible-toys-figures,20,모베러웍스,KR,0,모베
drones-accessories,1,유콘시스템,KR,8,유콘
drones-accessories,2,한화시스템,KR,8,한화
drones-accessories,3,헬셀,KR,0,헬셀
drones-accessories,4,네온테크,KR,10,네온
drones-accessories,5,퍼스텍,KR,0,퍼스
drones-accessories,6,두산모빌리티이노베이션,KR,14,두산
drones-accessories,7,파블로항공,KR,-4,파블
drones-accessories,8,이노드,KR,0,이노
drones-accessories,9,메타로보틱스,KR,0,메타
drones-accessories,10,에이에프아이,KR,0,AF
drones-accessories,11,한국농업드론,KR,0,한농
drones-accessories,12,에이디모스,KR,0,에이
drones-accessories,13,피씨디렉트,KR,0,피씨
drones-accessories,14,제이씨현시스템,KR,0,제씨
drones-accessories,15,해오름드론항공,KR,0,해오
drones-accessories,16,그리폰다이나믹스,KR,0,그리
drones-accessories,17,네스앤텍,KR,0,네스
drones-accessories,18,엑스티드론,KR,0,엑스
drones-accessories,19,나라드론,KR,0,나라
drones-accessories,20,바이로봇,KR,0,바이
mobile-phone-parts,1,삼성전기,KR,0,삼성
