cat_slug,rank,name,country,change,initials
kpop-goods,1,Weverse Shop,KR,0,위버스
kpop-goods,2,Ktown4u,KR,0,케이
kpop-goods,3,YG SELECT,KR,0,YG
kpop-goods,4,SMTOWN &STORE,KR,1,SM
kpop-goods,5,Soundwave,KR,0,사운
kpop-goods,6,Music Korea,KR,0,뮤직
kpop-goods,7,Makestar,KR,0,메이
kpop-goods,8,Aladin,KR,0,알라
kpop-goods,9,Hottracks,KR,0,핫트
kpop-goods,10,Apple Music,KR,0,애플
kpop-goods,11,Withmuu,KR,0,위드
kpop-goods,12,Everline,KR,0,에버
kpop-goods,13,Music Plant,KR,0,뮤직
kpop-goods,14,Beatroad,KR,0,비트
kpop-goods,15,Joeun Music,KR,0,조은
kpop-goods,16,Copan Global,KR,0,코팬
kpop-goods,17,Dear My Muse,KR,0,디어
kpop-goods,18,Whosfan Store,KR,0,후즈
kpop-goods,19,Mokketshop,KR,0,목켓
kpop-goods,20,Jump Up ENT,KR,0,점프
auto-parts,1,Hyundai Mobis,KR,0,현대
auto-parts,2,Hyundai Wia,KR,0,현대
auto-parts,3,Hanon Systems,KR,0,한온
auto-parts,4,HL Mando,KR,0,HL
auto-parts,5,SL Corporation,KR,0,SL
auto-parts,6,Hyundai Transys,KR,0,현대
auto-parts,7,Hyundai Kefico,KR,0,현대
auto-parts,8,Sungwoo Hitech,KR,0,성우
auto-parts,9,Hwashin,KR,0,화신
auto-parts,10,Sejong Industrial,KR,0,세종
auto-parts,11,"Pyung Hwa Ind. Co., Ltd.",KR,0,평화
auto-parts,12,Yura Corporation,KR,0,유라
auto-parts,13,Ajin Industrial,KR,0,아진
auto-parts,14,Daewon Kangup,KR,0,대원
auto-parts,15,Dongwon Metal,KR,0,동원
auto-parts,16,Sangsin Brake,KR,0,상신
auto-parts,17,Kyung Chang Industrial,KR,0,경창
auto-parts,18,"Korea Flange Co., Ltd",KR,0,한국
auto-parts,19,Dong-il Rubber Belt,KR,0,동일
auto-parts,20,Sewon a-tech,KR,0,세원
k-beauty-skincare,1,Sulwhasoo,KR,0,설화
k-beauty-skincare,2,Dr.Jart+,KR,0,닥터
k-beauty-skincare,3,Laneige,KR,0,라네
k-beauty-skincare,4,Innisfree,KR,0,이니
k-beauty-skincare,5,COSRX,KR,0,코스
k-beauty-skincare,6,Round Lab,KR,0,라운
k-beauty-skincare,7,Mediheal,KR,0,메디
k-beauty-skincare,8,Manyo Factory,KR,0,마녀
k-beauty-skincare,9,Anua,KR,0,아누
k-beauty-skincare,10,Torriden,KR,0,토리
k-beauty-skincare,11,Aestura,KR,0,에스
k-beauty-skincare,12,numbuzin,KR,0,넘버
k-beauty-skincare,13,IOPE,KR,0,아이
k-beauty-skincare,14,CNP Laboratory,KR,0,씨앤
k-beauty-skincare,15,Abib,KR,0,아비
k-beauty-skincare,16,Goodal,KR,0,구달
k-beauty-skincare,17,ISOI,KR,0,아이
k-beauty-skincare,18,Botanic Heal boH,KR,0,보타
k-beauty-skincare,19,Bring Green,KR,0,브링
k-beauty-skincare,20,Hera,KR,0,헤라
drones,1,Hanwha Systems,KR,0,한화
drones,2,LIG Nex1,KR,0,LI
drones,3,Korea Aerospace Industries (KAI),KR,0,KA
drones,4,Doosan Mobility Innovation,KR,0,두산
drones,5,Pablo Air,KR,0,파블
drones,6,Uconsystem,KR,0,유콘
drones,7,Neontech,KR,0,네온
drones,8,PRENEU,KR,0,프리
drones,9,Soomvi,KR,0,숨비
drones,10,Nearthlab,KR,0,니어
drones,11,Borasky,KR,0,보라
drones,12,UVify,KR,0,유비
drones,13,Gryphon Dynamics,KR,0,그리
drones,14,XDRONE,KR,0,엑스
drones,15,Giantdrone,KR,0,자이
drones,16,Daincube,KR,0,다인
drones,17,Hojung Solutions,KR,0,호정
drones,18,Hanyang ENG,KR,0,한양
drones,19,H'dron,KR,0,에이
drones,20,Sundori Drone,KR,0,순돌
lego-blocks,1,Oxford,KR,0,옥스
lego-blocks,2,Magformers,KR,0,맥포
lego-blocks,3,I-Ringo,KR,0,아이
lego-blocks,4,Clicformers,KR,0,클릭
lego-blocks,5,Morphun,KR,0,몰펀
lego-blocks,6,Robotis,KR,0,로보
lego-blocks,7,Roborobo,KR,0,로보
lego-blocks,8,Gabe,KR,0,가베
lego-blocks,9,Orda,KR,0,오르
lego-blocks,10,Gymboree,KR,0,짐보
lego-blocks,11,Playfacto,KR,0,플레
lego-blocks,12,Joymath,KR,0,조이
lego-blocks,13,Cokos Block,KR,0,코코
lego-blocks,14,Tok Tok Block,KR,0,톡톡
lego-blocks,15,Steamcube,KR,0,스팀
lego-blocks,16,Genii Creation,KR,0,지니
lego-blocks,17,Korea Boardgames,KR,0,코리
lego-blocks,18,Zometool,KR,0,조노
lego-blocks,19,Geomag,KR,0,지오
lego-blocks,20,Gigo,KR,0,기고
k-fashion,1,Ader Error,KR,0,아더
k-fashion,2,Gentle Monster,KR,0,젠틀
k-fashion,3,Wooyoungmi,KR,0,우영
k-fashion,4,Andersson Bell,KR,0,앤더
k-fashion,5,thisisneverthat,KR,0,디스
k-fashion,6,Covernat,KR,0,커버
k-fashion,7,Mardi Mercredi,KR,0,마르
k-fashion,8,LMC,KR,1,LM
k-fashion,9,KREAM,KR,0,크림
