cat_slug,rank,name,country,change,initials
k-beauty-skincare,1,설화수,KR,1,설화
k-beauty-skincare,2,이니스프리,KR,-1,이니스
k-beauty-skincare,3,라네즈,KR,0,라네
k-beauty-skincare,4,닥터자르트,KR/US,2,닥자
k-beauty-skincare,5,메디힐,KR,0,메디
k-beauty-skincare,6,코스알엑스,KR,3,코스
k-beauty-skincare,7,아비브,KR,-2,아비
k-beauty-skincare,8,조선미녀,KR,5,조선
k-beauty-skincare,9,라운드랩,KR,1,라운
k-beauty-skincare,10,넘버즈인,KR,-1,넘버
k-beauty-skincare,11,토리든,KR,4,토리
k-beauty-skincare,12,아누아,KR,-3,아누
k-beauty-skincare,13,스킨1004,KR,2,스킨
k-beauty-skincare,14,마녀공장,KR,0,마녀
k-beauty-skincare,15,에스트라,KR,1,에스
k-beauty-skincare,16,아이소이,KR,-2,아이
k-beauty-skincare,17,달바,KR,3,달바
k-beauty-skincare,18,메디큐브,KR,0,메큐
k-beauty-skincare,19,구달,KR,-1,구달
k-beauty-skincare,20,파티온,KR,2,파티
k-pop-albums-photocards,1,방탄소년단 (BTS),KR,0,방탄
k-pop-albums-photocards,2,세븐틴 (SEVENTEEN),KR,1,세븐
k-pop-albums-photocards,3,스트레이 키즈 (Stray Kids),KR,-1,스키
k-pop-albums-photocards,4,투모로우바이투게더 (TXT),KR,2,투바
k-pop-albums-photocards,5,NCT,KR,0,엔씨
k-pop-albums-photocards,6,블랙핑크 (BLACKPINK),KR,-1,블핑
k-pop-albums-photocards,7,에스파 (aespa),KR,3,에스
k-pop-albums-photocards,8,아이브 (IVE),KR,-1,아이
k-pop-albums-photocards,9,르세라핌 (LE SSERAFIM),KR,1,르세
k-pop-albums-photocards,10,뉴진스 (NewJeans),KR,0,뉴진
k-pop-albums-photocards,11,엔하이픈 (ENHYPEN),KR,2,엔하
k-pop-albums-photocards,12,에이티즈 (ATEEZ),KR,-2,에이
k-pop-albums-photocards,13,더보이즈 (THE BOYZ),KR,1,더보
k-pop-albums-photocards,14,트레저 (TREASURE),KR,-1,트레
k-pop-albums-photocards,15,(여자)아이들 ((G)I-DLE),KR,3,여아
k-pop-albums-photocards,16,있지 (ITZY),KR,0,있지
k-pop-albums-photocards,17,스테이씨 (STAYC),KR,-2,스테
k-pop-albums-photocards,18,제로베이스원 (ZEROBASEONE),KR,4,제베
k-pop-albums-photocards,19,라이즈 (RIIZE),KR,1,라이
k-pop-albums-photocards,20,보이넥스트도어 (BOYNEXTDOOR),KR,-1,보넥
korean-snacks-ramen,1,농심,KR,0,농심
korean-snacks-ramen,2,오뚜기,KR,1,오뚜
korean-snacks-ramen,3,삼양식품,KR,-1,삼양
korean-snacks-ramen,4,팔도,KR,0,팔도
korean-snacks-ramen,5,오리온,KR,2,오리
korean-snacks-ramen,6,롯데웰푸드,KR,-1,롯데
korean-snacks-ramen,7,해태제과,KR,0,해태
korean-snacks-ramen,8,크라운제과,KR,1,크라
