cat_slug,rank,name,url,rely,fit,slug,initials
kpop-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
kpop-goods,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
kpop-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
kpop-goods,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
kpop-goods,5,도매매,domema.com,4,3,domema-com,DM
kpop-goods,6,도매창고,domewh.com,3,3,domewh-com,DC
kpop-goods,7,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
kpop-goods,8,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
kpop-goods,9,위메프 특가클럽,biz.wemakeprice.com,4,3,biz-wemakeprice-com,WT
kpop-goods,10,쿠팡 비즈,biz.coupang.com,5,3,biz-coupang-com,KB
k-beauty-skincare,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-beauty-skincare,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-beauty-skincare,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-beauty-skincare,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-beauty-skincare,5,도매매,domema.com,4,4,domema-com,DM
k-beauty-skincare,6,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
k-beauty-skincare,7,코리아코스메틱,koreacosmetic.com,3,5,koreacosmetic-com,KC
k-beauty-skincare,8,뷰티앤비,beautynbe.com,3,5,beautynbe-com,BN
k-beauty-skincare,9,뷰티도매,beautydomae.com,3,5,beautydomae-com,BD
k-beauty-skincare,10,화장품 도매몰,cosmeticdomemall.com,3,5,cosmeticdomemall-com,HD
auto-parts,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
auto-parts,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
auto-parts,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
auto-parts,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
auto-parts,5,도매매,domema.com,4,3,domema-com,DM
auto-parts,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
auto-parts,7,카포스,carpos.kr,3,5,carpos-kr,CP
auto-parts,8,오토앤,autoand.co.kr,3,5,autoand-co-kr,AN
auto-parts,9,모비스 부품몰,mobisparts.co.kr,4,5,mobisparts-co-kr,MB
auto-parts,10,차량용품 도매,car-goods.kr,2,4,car-goods-kr,CD
k-fashion,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-fashion,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-fashion,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-fashion,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
k-fashion,5,도매매,domema.com,4,3,domema-com,DM
k-fashion,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
k-fashion,7,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SM
k-fashion,8,링크샵스,linkshops.com,4,5,linkshops-com,LS
k-fashion,9,동대문 도매,gotomall.kr,4,5,gotomall-kr,DD
k-fashion,10,남대문 도매,ndm.kr,4,5,ndm-kr,ND
inner-beauty,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
inner-beauty,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
inner-beauty,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
inner-beauty,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
inner-beauty,5,도매매,domema.com,4,4,domema-com,DM
inner-beauty,6,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
inner-beauty,7,건강기능식품 도매,hfood.co.kr,3,5,hfood-co-kr,HD
inner-beauty,8,메디온,medion.co.kr,3,5,medion-co-kr,MD
inner-beauty,9,건강마켓,healthmarket.co.kr,3,5,healthmarket-co-kr,GM
inner-beauty,10,헬스앤뷰티 도매,hnbsupply.com,3,5,hnbsupply-com,HB
trading-cards,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
trading-cards,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
trading-cards,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
trading-cards,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
trading-cards,5,도매매,domema.com,4,3,domema-com,DM
trading-cards,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
trading-cards,7,카드캐슬,cardcastle.co.kr,3,5,cardcastle-co-kr,CC
trading-cards,8,카드팩토리,cardfactory.co.kr,3,5,cardfactory-co-kr,CF
trading-cards,9,카드앤샵,cardnshop.co.kr,3,5,cardnshop-co-kr,CS
trading-cards,10,토이앤카드,toyandcard.com,3,5,toyandcard-com,TC
lego-blocks,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
lego-blocks,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
lego-blocks,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
lego-blocks,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
lego-blocks,5,도매매,domema.com,4,3,domema-com,DM
lego-blocks,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
lego-blocks,7,토이저러스 도매,toysrus.co.kr/b2b,4,5,toysrus-co-kr-b2b,TJ
lego-blocks,8,블럭팡,blockpang.com,3,5,blockpang-com,BP
lego-blocks,9,레고코리아,lego.com/ko-kr/business,5,5,lego-com-ko-kr-business,LK
lego-blocks,10,장난감 도매,toywholesale.co.kr,3,5,toywholesale-co-kr,JD
character-goods,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
character-goods,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
character-goods,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
character-goods,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
character-goods,5,도매매,domema.com,4,4,domema-com,DM
character-goods,6,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
character-goods,7,캐릭터샵 도매,character-shop.co.kr,3,5,character-shop-co-kr,CS
character-goods,8,천유닷컴,1000za.kr,4,5,1000za-kr,CY
character-goods,9,아트박스 도매,artbox.co.kr/b2b,4,5,artbox-co-kr-b2b,AB
