cat_slug,rank,name,url,rely,fit,slug,initials
kpop-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
kpop-goods,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
kpop-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
kpop-goods,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
kpop-goods,5,도매매,domema.com,5,4,domema-com,DM
kpop-goods,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
kpop-goods,7,엔터비즈,enterbiz.co.kr,3,4,enterbiz-co-kr,EB
kpop-goods,8,팬덤몰,fandommall.co.kr,3,5,fandommall-co-kr,FM
kpop-goods,9,위드뮤,withmuu.com,4,5,withmuu-com,WM
kpop-goods,10,케이팝스토어,kpopstore.com,3,5,kpopstore-com,KS
trading-cards,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
trading-cards,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
trading-cards,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
trading-cards,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
trading-cards,5,도매매,domema.com,5,3,domema-com,DM
trading-cards,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
trading-cards,7,티씨지샵,tcgshop.co.kr,3,5,tcgshop-co-kr,TS
trading-cards,8,카드팩토리,cardfactory.co.kr,3,5,cardfactory-co-kr,CF
trading-cards,9,카드마켓,cardmarket.co.kr,3,5,cardmarket-co-kr,CM
trading-cards,10,유희왕샵,yugiohshop.co.kr,3,5,yugiohshop-co-kr,YS
auto-parts,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
auto-parts,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
auto-parts,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
auto-parts,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
auto-parts,5,도매매,domema.com,5,4,domema-com,DM
auto-parts,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
auto-parts,7,카포스,carpos.co.kr,4,5,carpos-co-kr,CP
auto-parts,8,오토앤,autoand.co.kr,4,5,autoand-co-kr,AN
auto-parts,9,모비스부품몰,mobisparts.co.kr,5,5,mobisparts-co-kr,MB
auto-parts,10,현대모비스,mobis.co.kr,5,5,mobis-co-kr,HM
k-fashion,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-fashion,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-fashion,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-fashion,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
k-fashion,5,도매매,domema.com,5,4,domema-com,DM
k-fashion,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
k-fashion,7,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SM
k-fashion,8,링크샵스,linkshops.com,4,5,linkshops-com,LS
k-fashion,9,동대문도매,gotomall.kr,4,5,gotomall-kr,DD
k-fashion,10,남대문도매,ndm.kr,4,5,ndm-kr,ND
k-beauty-skincare,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-beauty-skincare,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-beauty-skincare,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-beauty-skincare,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-beauty-skincare,5,도매매,domema.com,5,5,domema-com,DM
k-beauty-skincare,6,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
k-beauty-skincare,7,코리아코스메틱,koreacosmetic.com,4,5,koreacosmetic-com,KC
k-beauty-skincare,8,뷰티앤비즈,beautyandbiz.com,3,5,beautyandbiz-com,BB
k-beauty-skincare,9,케이뷰티도매,kbeautydomae.com,3,5,kbeautydomae-com,KB
k-beauty-skincare,10,코스메틱뱅크,cosmeticbank.co.kr,3,5,cosmeticbank-co-kr,CB
drones,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
drones,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
drones,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
drones,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
drones,5,도매매,domema.com,5,3,domema-com,DM
drones,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
drones,7,헬셀,helsel.co.kr,4,5,helsel-co-kr,HS
drones,8,드론스토어,dronestore.co.kr,3,5,dronestore-co-kr,DS
drones,9,DJI 코리아,store.dji.com/kr,5,5,store-dji-com-kr,DJ
drones,10,드론월드,droneworld.co.kr,3,5,droneworld-co-kr,DW
lego-blocks,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
lego-blocks,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
lego-blocks,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
lego-blocks,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
lego-blocks,5,도매매,domema.com,5,4,domema-com,DM
lego-blocks,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
lego-blocks,7,토이저러스,toysrus.lottemart.com,4,5,toysrus-lottemart-com,TR
lego-blocks,8,레고코리아,lego.com/ko-kr,5,5,lego-com-ko-kr,LK
lego-blocks,9,아이토이,itoy.co.kr,3,4,itoy-co-kr,IT
lego-blocks,10,토이마켓,toymarket.co.kr,3,4,toymarket-co-kr,TM
mens-fashion,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
mens-fashion,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
mens-fashion,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
mens-fashion,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
mens-fashion,5,도매매,domema.com,5,4,domema-com,DM
mens-fashion,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
mens-fashion,7,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SM
mens-fashion,8,링크샵스,linkshops.com,4,5,linkshops-com,LS
mens-fashion,9,동대문도매,gotomall.kr,4,5,gotomall-kr,DD
mens-fashion,10,남대문도매,ndm.kr,4,5,ndm-kr,ND
