cat_slug,rank,name,url,rely,fit,slug,initials
kpop-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
kpop-goods,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
kpop-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
kpop-goods,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
kpop-goods,5,도매매,domema.com,4,4,domema-com,DM
kpop-goods,6,도매창고,domewho.com,3,3,domewho-com,DC
kpop-goods,7,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
kpop-goods,8,도매매칭,domematching.com,3,3,domematching-com,DM
kpop-goods,9,도매119,dome119.com,3,3,dome119-com,D1
kpop-goods,10,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
k-beauty-skincare,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-beauty-skincare,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-beauty-skincare,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-beauty-skincare,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-beauty-skincare,5,도매매,domema.com,4,4,domema-com,DM
k-beauty-skincare,6,코리아코스메틱,koreacosmetic.co.kr,4,5,koreacosmetic-co-kr,KC
k-beauty-skincare,7,뷰티앤코리아,beautyandkorea.com,3,5,beautyandkorea-com,BK
k-beauty-skincare,8,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
k-beauty-skincare,9,도매창고,domewho.com,3,3,domewho-com,DC
k-beauty-skincare,10,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
auto-parts,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
auto-parts,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
auto-parts,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
auto-parts,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
auto-parts,5,도매매,domema.com,4,3,domema-com,DM
auto-parts,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
auto-parts,7,도매창고,domewho.com,3,2,domewho-com,DC
auto-parts,8,도매119,dome119.com,3,2,dome119-com,D1
auto-parts,9,도매몰,domemall.co.kr,3,2,domemall-co-kr,DM
auto-parts,10,카앤피플,carnpeople.co.kr,3,4,carnpeople-co-kr,CP
trading-cards,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
trading-cards,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
trading-cards,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
trading-cards,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
trading-cards,5,도매매,domema.com,4,3,domema-com,DM
trading-cards,6,천유닷컴,1000za.kr,3,4,1000za-kr,CY
trading-cards,7,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
trading-cards,8,도매창고,domewho.com,3,2,domewho-com,DC
trading-cards,9,도매119,dome119.com,3,2,dome119-com,D1
trading-cards,10,도매몰,domemall.co.kr,3,2,domemall-co-kr,DM
drones,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
drones,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
drones,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
drones,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
drones,5,도매매,domema.com,4,3,domema-com,DM
drones,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
drones,7,도매창고,domewho.com,3,2,domewho-com,DC
drones,8,도매119,dome119.com,3,2,dome119-com,D1
drones,9,도매몰,domemall.co.kr,3,2,domemall-co-kr,DM
drones,10,드론스토어,dronestore.co.kr,3,5,dronestore-co-kr,DS
k-fashion,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-fashion,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-fashion,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-fashion,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-fashion,5,도매매,domema.com,4,4,domema-com,DM
k-fashion,6,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SM
k-fashion,7,링크샵스,linkshops.com,4,5,linkshops-com,LS
k-fashion,8,동대문도매,gotomall.kr,4,5,gotomall-kr,DD
k-fashion,9,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
k-fashion,10,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
k-beauty-devices,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-beauty-devices,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-beauty-devices,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-beauty-devices,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-beauty-devices,5,도매매,domema.com,4,4,domema-com,DM
k-beauty-devices,6,코리아코스메틱,koreacosmetic.co.kr,4,4,koreacosmetic-co-kr,KC
k-beauty-devices,7,뷰티앤코리아,beautyandkorea.com,3,4,beautyandkorea-com,BK
k-beauty-devices,8,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
k-beauty-devices,9,도매창고,domewho.com,3,3,domewho-com,DC
k-beauty-devices,10,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
mens-fashion,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
mens-fashion,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
mens-fashion,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
mens-fashion,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
mens-fashion,5,도매매,domema.com,4,4,domema-com,DM
mens-fashion,6,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SM
mens-fashion,7,링크샵스,linkshops.com,4,5,linkshops-com,LS
mens-fashion,8,동대문도매,gotomall.kr,4,5,gotomall-kr,DD
mens-fashion,9,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
mens-fashion,10,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
character-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
character-goods,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
character-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
