cat_slug,rank,name,url,rely,fit,slug,initials
k-beauty,1,UMMA,umma.io,5,5,umma-io,UM
k-beauty,2,Q-Depot,q-depot.com,4,5,q-depot-com,QD
k-beauty,3,KTradeHub,ktradehub.com,4,5,ktradehub-com,KT
k-beauty,4,화장품스토리,cosmeticstory.co.kr,3,5,cosmeticstory-co-kr,CS
k-beauty,5,KoCoSupply,kocosupply.com,3,4,kocosupply-com,KS
k-beauty,6,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-beauty,7,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-beauty,8,도매매,domaemae.com,5,4,domaemae-com,DM
k-beauty,9,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-beauty,10,셀모아,sellmoa.com,4,3,sellmoa-com,SM
k-pop-goods,1,케이타운포유,ktown4u.com,5,5,ktown4u-com,KT
k-pop-goods,2,신나라레코드,synnara.co.kr,5,5,synnara-co-kr,SN
k-pop-goods,3,위드뮤,withmuu.com,4,4,withmuu-com,WM
k-pop-goods,4,사운드웨이브,sound-wave.co.kr,4,4,sound-wave-co-kr,SW
k-pop-goods,5,도매꾹,domeggook.com,5,3,domeggook-com,DM
k-pop-goods,6,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
k-pop-goods,7,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-pop-goods,8,도매몰,domemall.co.kr,4,3,domemall-co-kr,DM
k-pop-goods,9,지원몰,jiwonmall.com,3,4,jiwonmall-com,JW
k-pop-goods,10,도매매,domaemae.com,5,3,domaemae-com,DM
k-fashion-streetwear,1,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SS
k-fashion-streetwear,2,링크샵스,linkshops.com,5,5,linkshops-com,LS
k-fashion-streetwear,3,에이피엠스타일,apm-style.com,4,5,apm-style-com,AS
k-fashion-streetwear,4,고투몰,gotomall.kr,4,4,gotomall-kr,GT
k-fashion-streetwear,5,퀸즈스퀘어,queens.co.kr,4,4,queens-co-kr,QS
k-fashion-streetwear,6,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-fashion-streetwear,7,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-fashion-streetwear,8,도매몰,domemall.co.kr,4,4,domemall-co-kr,DM
k-fashion-streetwear,9,셀모아,sellmoa.com,4,3,sellmoa-com,SM
k-fashion-streetwear,10,도매매,domaemae.com,5,4,domaemae-com,DM
korean-instant-noodles,1,세미기업,semi-b2b.com,4,5,semi-b2b-com,SM
korean-instant-noodles,2,푸드엔,foodn.co.kr,4,4,foodn-co-kr,FN
korean-instant-noodles,3,한인식품,haninfood.com,3,4,haninfood-com,HI
korean-instant-noodles,4,모노마트,monomart.co.kr,4,3,monomart-co-kr,MM
