cat_slug,rank,name,country,change,initials
kpop-goods,1,위버스샵,KR,0,위버스
kpop-goods,2,케이타운포유,KR,0,케이
kpop-goods,3,YG SELECT,KR,0,YG
kpop-goods,4,SMTOWN &STORE,KR,0,SM
kpop-goods,5,메이크스타,KR,4,메이
kpop-goods,6,사운드웨이브,KR,-1,사운
kpop-goods,7,에버라인,KR,3,에버
kpop-goods,8,뮤직코리아,KR,-2,뮤직
kpop-goods,9,디어마이뮤즈,KR,2,디어
kpop-goods,10,애플뮤직 코리아,KR,0,애플
kpop-goods,11,위드드라마,KR,0,위드
kpop-goods,12,비트로드,KR,4,비트
kpop-goods,13,뮤직플랜트,KR,0,뮤직
kpop-goods,14,조은뮤직,KR,-2,조은
kpop-goods,15,후즈팬 스토어,KR,0,후즈
kpop-goods,16,마이뮤직테이스트,KR,0,마이
kpop-goods,17,케이팝스토어,KR,0,케이
kpop-goods,18,점프업이엔티,KR,-4,점프
kpop-goods,19,코코다이브,KR,0,코코
kpop-goods,20,글로벌 인터파크,KR,0,글로
trading-cards,1,대원미디어,KR,0,대원
trading-cards,2,코리아보드게임즈,KR,0,코리
trading-cards,3,손오공,KR,0,손오
trading-cards,4,카드캐슬,KR,0,카드
trading-cards,5,카드킹덤,KR,0,카드
trading-cards,6,보드엠,KR,6,보드
trading-cards,7,TCG샵,KR,0,TC
trading-cards,8,팝콘에듀,KR,0,팝콘
trading-cards,9,카드홀릭,KR,0,카드
trading-cards,10,학산문화사,KR,0,학산
trading-cards,11,영실업,KR,0,영실
trading-cards,12,미미월드,KR,0,미미
trading-cards,13,인터하비,KR,0,인터
trading-cards,14,별빛바다,KR,-3,별빛
trading-cards,15,서울문화사,KR,0,서울
trading-cards,16,대원씨아이,KR,0,대원
trading-cards,17,젬블로,KR,0,젬블
trading-cards,18,만두게임즈,KR,0,만두
trading-cards,19,하비게임몰,KR,0,하비
trading-cards,20,태양샵,KR,0,태양
auto-parts,1,현대모비스,KR,0,현대
auto-parts,2,한온시스템,KR,1,한온
auto-parts,3,현대위아,KR,0,현대
auto-parts,4,만도,KR,-2,만도
auto-parts,5,현대트랜시스,KR,0,현대
auto-parts,6,에스엘,KR,0,에스
auto-parts,7,불스원,KR,0,불스
auto-parts,8,화신,KR,0,화신
auto-parts,9,평화정공,KR,0,평화
auto-parts,10,경신,KR,0,경신
auto-parts,11,유라코퍼레이션,KR,0,유라
auto-parts,12,보쉬 코리아,KR/DE,-4,보쉬
auto-parts,13,덴소 코리아,KR/JP,0,덴소
auto-parts,14,카포스,KR,-5,카포
auto-parts,15,지파츠,KR,1,지파
auto-parts,16,오토엔,KR,-1,오토
auto-parts,17,카젠,KR,1,카젠
auto-parts,18,공임나라,KR,0,공임
auto-parts,19,상신브레이크,KR,-9,상신
auto-parts,20,세방전지,KR,-9,세방
drones,1,두산모빌리티이노베이션,KR,4,두산
drones,2,유콘시스템,KR,1,유콘
drones,3,파블로항공,KR,1,파블
drones,4,네온테크,KR,2,네온
drones,5,한화시스템,KR,0,한화
drones,6,LIG넥스원,KR,0,LI
drones,7,니어스랩,KR,0,니어
drones,8,프리뉴,KR,0,프리
drones,9,바이로봇,KR,-7,바이
drones,10,드로젠,KR,0,드로
drones,11,엑스드론,KR,1,엑스
drones,12,숨비,KR,8,숨비
drones,13,그리폰다이나믹스,KR,0,그리
drones,14,유비파이,KR,4,유비
drones,15,아르고스,KR,0,아르
drones,16,디브레인,KR,0,디브
drones,17,KAI,KR,0,KA
drones,18,대한항공,KR,0,대한
drones,19,헬셀,KR,-12,헬셀
drones,20,한빛드론,KR,-11,한빛
k-beauty-skincare,1,설화수,KR,3,설화
k-beauty-skincare,2,헤라,KR,0,헤라
k-beauty-skincare,3,라네즈,KR,0,라네
