cat_slug,rank,name,url,rely,fit,slug,initials
k-beauty,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-beauty,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-beauty,3,UMMA (우마),umma.io,4,5,umma-io,UM
k-beauty,4,화장품스토리,cosmeticstory.co.kr,3,5,cosmeticstory-co-kr,CS
k-beauty,5,화장품 도매마켓,cosmeticmarket.co.kr,3,5,cosmeticmarket-co-kr,CM
k-beauty,6,도매매,domeme.co.kr,4,3,domeme-co-kr,DM
k-beauty,7,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-beauty,8,셀모아,sellmoa.com,3,3,sellmoa-com,SM
k-beauty,9,W쇼핑,wshopping.co.kr,3,3,wshopping-co-kr,WS
k-beauty,10,G마켓 도매,gd.gmarket.co.kr,5,2,gd-gmarket-co-kr,GM
k-pop-albums-goods,1,Ktown4u (케이타운포유),ktown4u.com,5,5,ktown4u-com,KT
k-pop-albums-goods,2,스타원몰,staronemall.com,4,5,staronemall-com,SO
k-pop-albums-goods,3,KODY Global,kody.co.kr,4,5,kody-co-kr,KG
k-pop-albums-goods,4,뮤직코리아,musickorea.asia,4,4,musickorea-asia,MK
k-pop-albums-goods,5,도매꾹,domeggook.com,5,3,domeggook-com,DM
k-pop-albums-goods,6,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
k-pop-albums-goods,7,레드훅 스튜디오,redhookstudio.com,3,4,redhookstudio-com,RS
k-pop-albums-goods,8,KPOPHERO WHOLESALE,kpophero.com/pages/wholesale,3,4,kpophero-com-pages-wholesale,KW
k-pop-albums-goods,9,도매토피아,dometopia.com,4,2,dometopia-com,DT
k-pop-albums-goods,10,도매매,domeme.co.kr,4,2,domeme-co-kr,DM
korean-instant-noodles,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
korean-instant-noodles,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
korean-instant-noodles,3,도매매,domeme.co.kr,4,4,domeme-co-kr,DM
korean-instant-noodles,4,주전부리박스,jb-box.com,3,4,jb-box-com,JB
korean-instant-noodles,5,까까무까,ggamugga.com,3,4,ggamugga-com,GG
korean-instant-noodles,6,도매토피아,dometopia.com,4,3,dometopia-com,DT
korean-instant-noodles,7,TOTARO,totaro.co.kr,3,5,totaro-co-kr,TO
korean-instant-noodles,8,야미몰,yummymall.co.kr,3,3,yummymall-co-kr,YM
korean-instant-noodles,9,현동몰,hyundong.co.kr,3,3,hyundong-co-kr,HD
korean-instant-noodles,10,셀모아,sellmoa.com,3,2,sellmoa-com,SM
k-fashion-streetwear,1,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SS
k-fashion-streetwear,2,링크샵스,linkshops.com,4,5,linkshops-com,LS
k-fashion-streetwear,3,에이피엠(apM),apm-style.com,4,5,apm-style-com,AM
k-fashion-streetwear,4,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-fashion-streetwear,5,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-fashion-streetwear,6,골라라,gollala.com,3,4,gollala-com,GL
k-fashion-streetwear,7,남도마켓,ndmarket.co.kr,3,3,ndmarket-co-kr,ND
k-fashion-streetwear,8,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-fashion-streetwear,9,도매매,domeme.co.kr,4,3,domeme-co-kr,DM
k-fashion-streetwear,10,셀모아,sellmoa.com,3,3,sellmoa-com,SM
korean-health-supplements,1,건강산,healthsan.co.kr,4,5,healthsan-co-kr,HS
korean-health-supplements,2,엠에스굿포유B2B,msgoodforyou.com,3,5,msgoodforyou-com,MS
korean-health-supplements,3,건온연B2B,gunonyeon.co.kr,3,5,gunonyeon-co-kr,GO
korean-health-supplements,4,도매꾹,domeggook.com,5,4,domeggook-com,DM
korean-health-supplements,5,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
korean-health-supplements,6,유픽B2B,u-pick.co.kr,3,4,u-pick-co-kr,UP
korean-health-supplements,7,웰루트B2B,wellrootb2b.com,3,4,wellrootb2b-com,WR
korean-health-supplements,8,도매매,domeme.co.kr,4,3,domeme-co-kr,DM
korean-health-supplements,9,도매토피아,dometopia.com,4,3,dometopia-com,DT
korean-health-supplements,10,셀모아,sellmoa.com,3,3,sellmoa-com,SM
k-stationery,1,천유닷컴,1000za.kr,4,5,1000za-kr,CY
k-stationery,2,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-stationery,3,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-stationery,4,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-stationery,5,도매매,domeme.co.kr,4,4,domeme-co-kr,DM
k-stationery,6,한비몰,hanbimall.co.kr,3,4,hanbimall-co-kr,HB
k-stationery,7,스쿨마트,schoolmart.co.kr,3,4,schoolmart-co-kr,SM
k-stationery,8,셀모아,sellmoa.com,3,3,sellmoa-com,SM
k-stationery,9,슈퍼스타트,superstart.co.kr,3,3,superstart-co-kr,SS
k-stationery,10,바나나비투비,bananab2b.com,3,3,bananab2b-com,BN
k-webtoon-goods,1,웹툰샵,webtoonshop.com,4,5,webtoonshop-com,WS
k-webtoon-goods,2,코믹팝 스토어,comicpop.co.kr,3,5,comicpop-co-kr,CP
k-webtoon-goods,3,샵팬픽,shopfanpick.com,3,4,shopfanpick-com,SP
k-webtoon-goods,4,KW 스토어,kwstore.co.kr,3,4,kwstore-co-kr,KW
k-webtoon-goods,5,도매꾹,domeggook.com,5,2,domeggook-com,DM
k-webtoon-goods,6,오너클랜,ownerclan.com,5,2,ownerclan-com,OC
k-webtoon-goods,7,마플,marpple.com,4,3,marpple-com,MP
k-webtoon-goods,8,올댓프린팅,allthatprinting.co.kr,3,3,allthatprinting-co-kr,AP
k-webtoon-goods,9,도매토피아,dometopia.com,4,1,dometopia-com,DT
k-webtoon-goods,10,도매매,domeme.co.kr,4,1,domeme-co-kr,DM
korean-snacks,1,삼원유통,samwonfood.com,4,5,samwonfood-com,SW
korean-snacks,2,주전부리박스,jb-box.com,3,5,jb-box-com,JB
korean-snacks,3,까까무까,ggamugga.com,3,5,ggamugga-com,GG
korean-snacks,4,도매꾹,domeggook.com,5,4,domeggook-com,DM
korean-snacks,5,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
korean-snacks,6,야미몰,yummymall.co.kr,3,4,yummymall-co-kr,YM
korean-snacks,7,현동몰,hyundong.co.kr,3,4,hyundong-co-kr,HD
korean-snacks,8,도매매,domeme.co.kr,4,3,domeme-co-kr,DM
korean-snacks,9,도매토피아,dometopia.com,4,3,dometopia-com,DT
korean-snacks,10,셀모아,sellmoa.com,3,3,sellmoa-com,SM
k-drama-props,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-drama-props,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-drama-props,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-drama-props,4,도매매,domeme.co.kr,4,3,domeme-co-kr,DM
k-drama-props,5,셀모아,sellmoa.com,3,3,sellmoa-com,SM
k-drama-props,6,맘스키친 B2B몰,momskitchen.co.kr/category/b2b/115/,3,2,momskitchen-co-kr-category-b2b-115-,MK
k-drama-props,7,모스홈,moshome.godomall.com,3,2,moshome-godomall-com,MH
k-drama-props,8,더다주,thedajoo.co.kr,3,2,thedajoo-co-kr,TD
