cat_slug,rank,name,country,change,initials
k-beauty,1,설화수,KR,1,설화
k-beauty,2,헤라,KR,-1,헤라
k-beauty,3,라네즈,KR/US,3,라네
k-beauty,4,아이오페,KR,0,아이
k-beauty,5,이니스프리,KR,2,이니스
k-beauty,6,닥터지,KR,-2,닥터
k-beauty,7,코스알엑스,KR/US,5,코스
k-beauty,8,달바,KR,1,달바
k-beauty,9,가히,KR,-3,가히
k-beauty,10,에스트라,KR,4,에스
k-beauty,11,프리메라,KR,-1,프리
k-beauty,12,클리오,KR,2,클리
k-beauty,13,더페이스샵,KR,-2,더페
k-beauty,14,네오젠,KR,6,네오
k-beauty,15,투쿨포스쿨,KR,0,투쿨
k-beauty,16,페리페라,KR,3,페리
k-beauty,17,더샘,KR,-4,더샘
k-beauty,18,스킨푸드,KR,1,스킨
k-beauty,19,메디힐,KR,5,메디
k-beauty,20,스킨천사,KR/US,7,스킨
k-pop-albums-goods,1,위버스샵,KR,2,위버
k-pop-albums-goods,2,SMTOWN &STORE,KR,-1,SM
k-pop-albums-goods,3,YG SELECT,KR,0,YG
k-pop-albums-goods,4,JYP SHOP,KR,1,JY
k-pop-albums-goods,5,케이타운포유,KR,-2,케이
k-pop-albums-goods,6,메이크스타,KR,3,메이
k-pop-albums-goods,7,사운드웨이브,KR,0,사운
k-pop-albums-goods,8,애플뮤직,KR,2,애플
k-pop-albums-goods,9,뮤직플랜트,KR,-1,뮤직
k-pop-albums-goods,10,에버라인,KR,4,에버
k-pop-albums-goods,11,디어마이뮤즈,KR,-2,디어
k-pop-albums-goods,12,위드뮤,KR,1,위드
k-pop-albums-goods,13,점프업,KR,5,점프
k-pop-albums-goods,14,뮤직코리아,KR,-3,뮤직
k-pop-albums-goods,15,조은뮤직,KR,2,조은
k-pop-albums-goods,16,비트로드,KR,0,비트
k-pop-albums-goods,17,아이돌룩,KR,4,아이
k-pop-albums-goods,18,라인프렌즈,KR,-1,라인
k-pop-albums-goods,19,카카오프렌즈,KR,3,카카
k-pop-albums-goods,20,팝업스토어 MD,KR,6,팝업
korean-instant-noodles,1,농심,KR,1,농심
korean-instant-noodles,2,오뚜기,KR,-1,오뚜
korean-instant-noodles,3,삼양식품,KR,0,삼양
korean-instant-noodles,4,팔도,KR,0,팔도
korean-instant-noodles,5,풀무원,KR,2,풀무
korean-instant-noodles,6,하림,KR,-1,하림
korean-instant-noodles,7,청정원,KR,3,청정
korean-instant-noodles,8,이마트 노브랜드,KR,1,이마
korean-instant-noodles,9,홈플러스,KR,-2,홈플
korean-instant-noodles,10,해올렛,KR,5,해올
korean-instant-noodles,11,새롬식품,KR,-1,새롬
korean-instant-noodles,12,한일식품,KR,2,한일
korean-instant-noodles,13,금비유통,KR,4,금비
korean-instant-noodles,14,삼육식품,KR,-3,삼육
korean-instant-noodles,15,맥소반,KR,1,맥소
korean-instant-noodles,16,지피클럽,KR,6,지피
korean-instant-noodles,17,라이프드림,KR,-2,라이
korean-instant-noodles,18,쓰리케어,KR,3,쓰리
korean-instant-noodles,19,만나면,KR,0,만나
korean-instant-noodles,20,빙그레,KR,-5,빙그
k-fashion-streetwear,1,아더에러,KR,3,아더
k-fashion-streetwear,2,디스이즈네버댓,KR,0,디스
k-fashion-streetwear,3,LMC,KR,1,LM
k-fashion-streetwear,4,널디,KR,-2,널디
k-fashion-streetwear,5,87MM,KR,2,87
k-fashion-streetwear,6,커버낫,KR,-1,커버
k-fashion-streetwear,7,마하그리드,KR,4,마하
k-fashion-streetwear,8,오아이오아이,KR,0,오아
k-fashion-streetwear,9,앤더슨벨,KR,3,앤더
k-fashion-streetwear,10,미스치프,KR,-3,미스
k-fashion-streetwear,11,크리틱,KR,1,크리
