cat_slug,rank,name,country,change,initials
k-beauty,1,코스알엑스,KR/US,3,코스
k-beauty,2,라네즈,KR/US,-1,라네
k-beauty,3,이니스프리,KR,0,이니스
k-beauty,4,설화수,KR,1,설화
k-beauty,5,에뛰드,KR,-2,에뛰
k-beauty,6,메디힐,KR,2,메디
k-beauty,7,닥터자르트,KR,0,닥터
k-beauty,8,아누아,KR,5,아누
k-beauty,9,조선미녀,KR,3,조선
k-beauty,10,스킨1004,KR/US,4,스킨
k-beauty,11,네오젠,KR/US,-1,네오
k-beauty,12,셀퓨전씨,KR,-3,셀퓨
k-beauty,13,달바,KR,1,달바
k-beauty,14,롬앤,KR,0,롬앤
k-beauty,15,클리오,KR,-2,클리
k-beauty,16,페리페라,KR,-1,페리
k-beauty,17,헤라,KR,0,헤라
k-beauty,18,아이오페,KR,1,아이
k-beauty,19,마녀공장,KR,2,마녀
k-beauty,20,넘버즈인,KR,3,넘버
k-pop-albums-photocards,1,하이브,KR,1,하
k-pop-albums-photocards,2,JYP엔터테인먼트,KR,-1,JY
k-pop-albums-photocards,3,SM엔터테인먼트,KR,0,SM
k-pop-albums-photocards,4,YG엔터테인먼트,KR,0,YG
k-pop-albums-photocards,5,스타쉽엔터테인먼트,KR,2,스타
k-pop-albums-photocards,6,큐브엔터테인먼트,KR,-1,큐브
k-pop-albums-photocards,7,위에화엔터테인먼트,KR,1,위에
k-pop-albums-photocards,8,FNC엔터테인먼트,KR,0,FN
k-pop-albums-photocards,9,케이타운포유,KR,3,케이
k-pop-albums-photocards,10,뮤직플랜트,KR,1,뮤직
k-pop-albums-photocards,11,사운드웨이브,KR,-2,사운
k-pop-albums-photocards,12,애플뮤직,KR,0,애플
k-pop-albums-photocards,13,메이크스타,KR,2,메이
k-pop-albums-photocards,14,에버라인,KR,-1,에버
k-pop-albums-photocards,15,위드뮤,KR,1,위드
k-pop-albums-photocards,16,점프업,KR,4,점프
k-pop-albums-photocards,17,조은뮤직,KR,-2,조은
k-pop-albums-photocards,18,디어마이뮤즈,KR,0,디어
k-pop-albums-photocards,19,뮤직코리아,KR,1,뮤직
k-pop-albums-photocards,20,MMT (마이뮤직테이스트),KR,3,MM
korean-instant-noodles,1,농심,KR,0,농심
korean-instant-noodles,2,오뚜기,KR,0,오뚜
korean-instant-noodles,3,삼양식품,KR,0,삼양
korean-instant-noodles,4,팔도,KR,0,팔도
korean-instant-noodles,5,풀무원,KR,1,풀무
korean-instant-noodles,6,하림,KR,2,하림
korean-instant-noodles,7,청정원,KR,-2,청정
korean-instant-noodles,8,CJ제일제당,KR,-1,CJ
korean-instant-noodles,9,GS25 (유어스),KR,1,GS
korean-instant-noodles,10,CU (헤이루),KR,1,CU
korean-instant-noodles,11,세븐일레븐 (세븐셀렉트),KR,1,세븐
korean-instant-noodles,12,이마트 (노브랜드),KR,-2,이마
korean-instant-noodles,13,해태,KR,0,해태
korean-instant-noodles,14,면사랑,KR,2,면사
korean-instant-noodles,15,한살림,KR,1,한살
korean-instant-noodles,16,자연드림,KR,1,자연
korean-instant-noodles,17,사조대림,KR,-1,사조
korean-instant-noodles,18,진한,KR,0,진한
korean-instant-noodles,19,이롬,KR,2,이롬
korean-instant-noodles,20,우리밀,KR,0,우리
k-fashion-apparel,1,무신사 스탠다드,KR,2,무신
k-fashion-apparel,2,아더에러,KR,0,아더
k-fashion-apparel,3,젠틀몬스터,KR,1,젠틀
k-fashion-apparel,4,앤더슨벨,KR,-2,앤더
k-fashion-apparel,5,우영미,KR,0,우영
k-fashion-apparel,6,커버낫,KR,1,커버
k-fashion-apparel,7,디스이즈네버댓,KR,-1,디스
k-fashion-apparel,8,마르디 메크르디,KR,3,마르
k-fashion-apparel,9,LMC,KR,0,LM
k-fashion-apparel,10,코드그라피,KR,2,코드
k-fashion-apparel,11,마뗑킴,KR,-1,마뗑
k-fashion-apparel,12,포스트 아카이브 팩션 (파프),KR,4,포스
k-fashion-apparel,13,김해김,KR,2,김해
k-fashion-apparel,14,기준,KR,-2,기준
k-fashion-apparel,15,로우 클래식,KR,0,로우
k-fashion-apparel,16,87MM,KR,-1,87
k-fashion-apparel,17,아크메드라비,KR,1,아크
k-fashion-apparel,18,비욘드클로젯,KR,0,비욘
k-fashion-apparel,19,오아이오아이,KR,-1,오아
k-fashion-apparel,20,널디,KR,2,널디
k-pop-official-merchandise,1,위버스샵,KR,1,위버
k-pop-official-merchandise,2,SMTOWN &STORE,KR,-1,SM
k-pop-official-merchandise,3,YG SELECT,KR,0,YG
k-pop-official-merchandise,4,JYP SHOP,KR,0,JY
k-pop-official-merchandise,5,케이타운포유,KR,1,케이
k-pop-official-merchandise,6,사운드웨이브,KR,-1,사운
k-pop-official-merchandise,7,위드뮤,KR,2,위드
k-pop-official-merchandise,8,에버라인,KR,0,에버
k-pop-official-merchandise,9,메이크스타,KR,1,메이
k-pop-official-merchandise,10,뮤직플랜트,KR,-1,뮤직
k-pop-official-merchandise,11,CUBEE,KR,3,CU
k-pop-official-merchandise,12,FNC STORE,KR,0,FN
k-pop-official-merchandise,13,플레이브 공식몰,KR,2,플레
k-pop-official-merchandise,14,IST STORE,KR,-1,IS
k-pop-official-merchandise,15,WM STORE,KR,1,WM
k-pop-official-merchandise,16,울림몰,KR,0,울림
k-pop-official-merchandise,17,RBW STORE,KR,2,RB
k-pop-official-merchandise,18,비트로드,KR,-1,비트
k-pop-official-merchandise,19,코코다이브,KR,1,코코
k-pop-official-merchandise,20,원더월,KR,3,원더
k-stationery,1,모닝글로리,KR,0,모닝
k-stationery,2,아트박스,KR,1,아트
k-stationery,3,카카오프렌즈,KR,-1,카카
k-stationery,4,라인프렌즈,KR,0,라이
k-stationery,5,핫트랙스,KR,1,핫트
k-stationery,6,텐바이텐,KR,-1,텐바
k-stationery,7,1300K,KR,0,13
k-stationery,8,다이소,KR,2,다이
k-stationery,9,라이브워크,KR,1,라이
k-stationery,10,인디고,KR,-1,인디
k-stationery,11,데일리라이크,KR,1,데일
k-stationery,12,어프어프,KR,3,어프
k-stationery,13,제로퍼제로,KR,0,제로
k-stationery,14,루카랩,KR,-2,루카
k-stationery,15,비온디,KR,1,비온
k-stationery,16,모노폴리,KR,0,모노
k-stationery,17,아이코닉,KR,-1,아이
k-stationery,18,오롤리데이,KR,2,오롤
k-stationery,19,세컨드맨션,KR,0,세컨
k-stationery,20,리훈,KR,1,리훈
korean-health-supplements,1,정관장,KR,0,정관
korean-health-supplements,2,종근당건강,KR,1,종근
korean-health-supplements,3,유한양행,KR,2,유한
korean-health-supplements,4,고려은단,KR,-2,고려
korean-health-supplements,5,일동제약,KR,1,일동
korean-health-supplements,6,LG생활건강,KR,-2,LG
korean-health-supplements,7,뉴트리원,KR,0,뉴트
