cat_slug,rank,name,url,rely,fit,slug,initials
kpop-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
kpop-goods,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
kpop-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
kpop-goods,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
kpop-goods,5,도매매,domemae.com,4,3,domemae-com,DM
kpop-goods,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
kpop-goods,7,도매창고,domewh.com,3,3,domewh-com,DC
kpop-goods,8,도매콜,domecall.com,3,3,domecall-com,DC
kpop-goods,9,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
kpop-goods,10,에브리싱,everysing.com,4,5,everysing-com,ES
trading-cards,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
trading-cards,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
trading-cards,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
trading-cards,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
trading-cards,5,도매매,domemae.com,4,3,domemae-com,DM
trading-cards,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
trading-cards,7,도매창고,domewh.com,3,3,domewh-com,DC
trading-cards,8,도매콜,domecall.com,3,3,domecall-com,DC
trading-cards,9,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
trading-cards,10,토이저러스,toysrus.lottemart.com,4,5,toysrus-lottemart-com,TJ
k-beauty-skincare,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-beauty-skincare,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-beauty-skincare,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-beauty-skincare,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-beauty-skincare,5,도매매,domemae.com,4,4,domemae-com,DM
k-beauty-skincare,6,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
k-beauty-skincare,7,도매창고,domewh.com,3,3,domewh-com,DC
k-beauty-skincare,8,도매콜,domecall.com,3,3,domecall-com,DC
k-beauty-skincare,9,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
k-beauty-skincare,10,코리아코스팩,koreacospack.com,4,5,koreacospack-com,KC
auto-parts,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
auto-parts,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
auto-parts,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
auto-parts,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
auto-parts,5,도매매,domemae.com,4,3,domemae-com,DM
auto-parts,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
auto-parts,7,도매창고,domewh.com,3,3,domewh-com,DC
auto-parts,8,도매콜,domecall.com,3,3,domecall-com,DC
auto-parts,9,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
auto-parts,10,오토앤,autoand.co.kr,4,5,autoand-co-kr,AN
k-fashion,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-fashion,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-fashion,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-fashion,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-fashion,5,도매매,domemae.com,4,4,domemae-com,DM
k-fashion,6,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
k-fashion,7,도매창고,domewh.com,3,3,domewh-com,DC
k-fashion,8,도매콜,domecall.com,3,3,domecall-com,DC
k-fashion,9,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
k-fashion,10,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SM
figures-collectibles,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
figures-collectibles,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
figures-collectibles,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
figures-collectibles,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
figures-collectibles,5,도매매,domemae.com,4,3,domemae-com,DM
figures-collectibles,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
figures-collectibles,7,도매창고,domewh.com,3,3,domewh-com,DC
figures-collectibles,8,도매콜,domecall.com,3,3,domecall-com,DC
figures-collectibles,9,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
figures-collectibles,10,피규어프렌즈,figurefriends.co.kr,4,5,figurefriends-co-kr,PF
mens-fashion,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
mens-fashion,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
mens-fashion,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
mens-fashion,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
mens-fashion,5,도매매,domemae.com,4,4,domemae-com,DM
mens-fashion,6,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
mens-fashion,7,도매창고,domewh.com,3,3,domewh-com,DC
mens-fashion,8,도매콜,domecall.com,3,3,domecall-com,DC
mens-fashion,9,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
mens-fashion,10,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SM
inner-beauty,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
inner-beauty,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
inner-beauty,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
inner-beauty,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
inner-beauty,5,도매매,domemae.com,4,4,domemae-com,DM
inner-beauty,6,온채널,onchannel.co.kr,4,4,onchannel-co-kr,OC
inner-beauty,7,도매창고,domewh.com,3,3,domewh-com,DC
inner-beauty,8,도매콜,domecall.com,3,3,domecall-com,DC
inner-beauty,9,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
inner-beauty,10,건강기능식품 도매몰,healthdomemall.com,4,5,healthdomemall-com,GD
drones,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
drones,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
drones,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
