cat_slug,rank,name,country,change,initials
kpop-goods,1,Weverse Shop,KR,0,위버스
kpop-goods,2,SMTOWN &STORE,KR,1,SM
kpop-goods,3,YG SELECT,KR,-1,YG
kpop-goods,4,JYP SHOP,KR,0,JY
kpop-goods,5,케이타운포유 (Ktown4u),KR,0,케이
kpop-goods,6,위드뮤 (WITHMUU),KR,0,위드
kpop-goods,7,메이크스타 (Makestar),KR,0,메이
kpop-goods,8,애플뮤직 (Apple Music),KR,0,애플
kpop-goods,9,사운드웨이브 (Soundwave),KR,0,사운
kpop-goods,10,에버라인 (EVERLINE),KR,0,에버
kpop-goods,11,뮤직코리아 (Music Korea),KR,0,뮤직
kpop-goods,12,디어마이뮤즈 (Dear My Muse),KR,0,디어
kpop-goods,13,비트로드 (BEATROAD),KR,0,비트
kpop-goods,14,조은뮤직,KR,5,조은
kpop-goods,15,아이돌마켓,KR,0,아이
kpop-goods,16,팝업스토어 MD,KR,0,팝업
kpop-goods,17,뮤직플랜트 (Music Plant),KR,0,뮤직
kpop-goods,18,점프업이엔티,KR,-2,점프
kpop-goods,19,코팬글로벌 (Kopanglobal),KR,0,코팬
kpop-goods,20,아이돌세일,KR,0,아이
k-beauty-skincare,1,이니스프리,KR,1,이니스
k-beauty-skincare,2,닥터자르트,KR,2,닥터
k-beauty-skincare,3,라네즈,KR,0,라네
k-beauty-skincare,4,설화수,KR,-3,설화
k-beauty-skincare,5,코스알엑스 (COSRX),KR,0,코스
k-beauty-skincare,6,라운드랩,KR,2,라운
k-beauty-skincare,7,메디힐,KR,13,메디
k-beauty-skincare,8,아누아 (Anua),KR,0,아누
k-beauty-skincare,9,에스트라,KR,1,에스
k-beauty-skincare,10,마녀공장,KR,2,마녀
k-beauty-skincare,11,아이오페,KR,-4,아이
k-beauty-skincare,12,토리든,KR,-1,토리
k-beauty-skincare,13,넘버즈인,KR,0,넘버
k-beauty-skincare,14,아비브 (Abib),KR,0,아비
k-beauty-skincare,15,비플레인,KR,4,비플
k-beauty-skincare,16,한율,KR,0,한율
k-beauty-skincare,17,구달,KR,0,구달
k-beauty-skincare,18,리얼베리어,KR,0,리얼
k-beauty-skincare,19,조선미녀,KR,-5,조선
k-beauty-skincare,20,스킨1004,KR,0,스킨
auto-parts,1,현대모비스,KR,0,현대
auto-parts,2,현대트랜시스,KR,6,현대
auto-parts,3,현대위아,KR,3,현대
auto-parts,4,한온시스템,KR,0,한온
auto-parts,5,만도,KR,0,만도
auto-parts,6,에스엘 (SL),KR,0,에스
auto-parts,7,서연이화,KR,6,서연
auto-parts,8,한국타이어앤테크놀로지,KR,-6,한국
auto-parts,9,금호타이어,KR,-6,금호
auto-parts,10,넥센타이어,KR,-3,넥센
auto-parts,11,평화정공,KR,0,평화
auto-parts,12,경신,KR,5,경신
auto-parts,13,유라코퍼레이션,KR,5,유라
auto-parts,14,현대케피코,KR,0,현대
auto-parts,15,세방전지,KR,-5,세방
auto-parts,16,성우하이텍,KR,-5,성우
auto-parts,17,화신,KR,-5,화신
auto-parts,18,상신브레이크,KR,-4,상신
auto-parts,19,보쉬코리아,KR/DE,0,보쉬
auto-parts,20,덴소코리아,KR/JP,0,덴소
trading-cards,1,포켓몬코리아,KR/JP,5,포켓
trading-cards,2,대원미디어,KR,1,대원
trading-cards,3,코리아보드게임즈,KR,4,코리
trading-cards,4,아카데미과학,KR,0,아카
trading-cards,5,카드캐슬,KR,13,카드
trading-cards,6,카드킹덤,KR,0,카드
trading-cards,7,티씨지샵,KR,10,티씨
trading-cards,8,하비게임몰,KR,11,하비
trading-cards,9,보드엠,KR,0,보드
